"packageId","routeId","moduleId","lessonId","activityId","activityOrder","visibleTitle","practiceType","macroStage","trackRole","archetype","helpAvailable","independentDemonstration","transfer","retention","requestedEvidence","physicalCompetenceClaim","physicalExecutionDeclared","currentEvidenceLevel","recommendedEvidenceLevel","evidenceProfile","executionTier","risk","operationalRisk","objectiveAlignment","recommendedAction","issueIds","rootCauseIds","manualReviewRequired"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.dials-hands-finishing","module.encyclopedia.dials-hands-finishing.pulido-satinado-y-cepillado","lesson.encyclopedia.dials-hands-finishing.pulido-satinado-y-cepillado","activity.encyclopedia.dials-hands-finishing.pulido-satinado-y-cepillado","1","Explicar y transferir: Pulido, satinado, cepillado y geometría","guided-practice / guided-practice","6-repair-adapt-manufacture-components","core","manufacturing","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.dials-hands-finishing.pulido-satinado-y-cepillado:answer""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.dials-hands-finishing.pulido-satinado-y-cepillado""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","specialist-workshop","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.dials-hands-finishing","module.encyclopedia.dials-hands-finishing.decoracion-del-movimiento","lesson.encyclopedia.dials-hands-finishing.decoracion-del-movimiento","activity.encyclopedia.dials-hands-finishing.decoracion-del-movimiento","1","Explicar y transferir: Anglage, perlage, Côtes y pulido negro","guided-practice / guided-practice","6-repair-adapt-manufacture-components","core","manufacturing","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.dials-hands-finishing.decoracion-del-movimiento:answer""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.dials-hands-finishing.decoracion-del-movimiento""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","specialist-workshop","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.dials-hands-finishing","module.encyclopedia.dials-hands-finishing.guilloche-y-motores-de-rosas","lesson.encyclopedia.dials-hands-finishing.guilloche-y-motores-de-rosas","activity.encyclopedia.dials-hands-finishing.guilloche-y-motores-de-rosas","1","Explicar y transferir: Guilloché, motor de línea recta y motor de rosas","explanation / transfer","6-repair-adapt-manufacture-components","core","manufacturing","[""support:independent"",""worked-example"",""graduated-attempts""]","true","true","false","[""evidence.encyclopedia.dials-hands-finishing.guilloche-y-motores-de-rosas:answer""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.dials-hands-finishing.guilloche-y-motores-de-rosas""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","specialist-workshop","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.atlas-restoration-design","module.encyclopedia.atlas-restoration-design.identidad-y-comparacion","lesson.encyclopedia.atlas-restoration-design.identidad-y-comparacion","activity.encyclopedia.atlas-restoration-design.identidad-y-comparacion","1","Explicar y transferir: Identidad, atlas y comparación entre familias","guided-practice / guided-practice","1-understand-watch-as-system","specialization","historical-comparison","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.atlas-restoration-design.identidad-y-comparacion:answer""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.atlas-restoration-design.identidad-y-comparacion""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.atlas-restoration-design","module.encyclopedia.atlas-restoration-design.casos-6497-2824-8215","lesson.encyclopedia.atlas-restoration-design.casos-6497-2824-8215","activity.encyclopedia.atlas-restoration-design.casos-6497-2824-8215","1","Explicar y transferir: Casos de transferencia: ETA 6497, ETA 2824 y MIYOTA 8215","guided-practice / guided-practice","1-understand-watch-as-system","specialization","historical-comparison","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.atlas-restoration-design.casos-6497-2824-8215:answer""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.atlas-restoration-design.casos-6497-2824-8215""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.atlas-restoration-design","module.encyclopedia.atlas-restoration-design.casos-7750-6138-y-cuarzo","lesson.encyclopedia.atlas-restoration-design.casos-7750-6138-y-cuarzo","activity.encyclopedia.atlas-restoration-design.casos-7750-6138-y-cuarzo","1","Explicar y transferir: Casos de transferencia: 7750, Seiko 6138 y cuarzo analógico","guided-practice / guided-practice","1-understand-watch-as-system","specialization","historical-comparison","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.atlas-restoration-design.casos-7750-6138-y-cuarzo:answer""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.atlas-restoration-design.casos-7750-6138-y-cuarzo""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.atlas-restoration-design","module.encyclopedia.atlas-restoration-design.vintage-bolsillo-y-electromecanico","lesson.encyclopedia.atlas-restoration-design.vintage-bolsillo-y-electromecanico","activity.encyclopedia.atlas-restoration-design.vintage-bolsillo-y-electromecanico","1","Explicar y transferir: Relojes vintage, de bolsillo y electromecánicos","guided-practice / guided-practice","1-understand-watch-as-system","specialization","historical-comparison","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.atlas-restoration-design.vintage-bolsillo-y-electromecanico:answer""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.atlas-restoration-design.vintage-bolsillo-y-electromecanico""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.atlas-restoration-design","module.encyclopedia.atlas-restoration-design.restauracion-y-fabricacion-de-repuesto","lesson.encyclopedia.atlas-restoration-design.restauracion-y-fabricacion-de-repuesto","activity.encyclopedia.atlas-restoration-design.restauracion-y-fabricacion-de-repuesto","1","Explicar y transferir: Restauración, donantes y fabricación de repuesto","guided-practice / guided-practice","6-repair-adapt-manufacture-components","specialization","historical-comparison","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.atlas-restoration-design.restauracion-y-fabricacion-de-repuesto:answer""]","false","false","K","R","{""modalities"":[""K"",""R""],""primaryModality"":""R"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":false,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":true,""physicalCompetenceClaim"":false,""reviewerRequired"":true,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.atlas-restoration-design.restauracion-y-fabricacion-de-repuesto""],""classificationMethod"":""curated-override"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.atlas-restoration-design","module.encyclopedia.atlas-restoration-design.de-movimiento-adquirido-a-propio","lesson.encyclopedia.atlas-restoration-design.de-movimiento-adquirido-a-propio","activity.encyclopedia.atlas-restoration-design.de-movimiento-adquirido-a-propio","1","Explicar y transferir: Ruta de diseño: de movimiento adquirido a movimiento propio","guided-practice / guided-practice","7-design-validate-own-watch-or-movement","specialization","design","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.atlas-restoration-design.de-movimiento-adquirido-a-propio:answer""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.atlas-restoration-design.de-movimiento-adquirido-a-propio""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.atlas-restoration-design","module.encyclopedia.atlas-restoration-design.tm-hamilton-992b","lesson.encyclopedia.atlas-restoration-design.tm-hamilton-992b","activity.encyclopedia.atlas-restoration-design.tm-hamilton-992b","1","Explicar y transferir: Caso oficial TM III: Hamilton 992B","guided-practice / guided-practice","3-observe-measure-diagnose","historical-case","diagnosis-case","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.atlas-restoration-design.tm-hamilton-992b:answer""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.atlas-restoration-design.tm-hamilton-992b""],""classificationMethod"":""curated-override"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.atlas-restoration-design","module.encyclopedia.atlas-restoration-design.tm-elgin-waltham","lesson.encyclopedia.atlas-restoration-design.tm-elgin-waltham","activity.encyclopedia.atlas-restoration-design.tm-elgin-waltham","1","Explicar y transferir: Caso oficial TM IV: Elgin y Waltham de bolsillo","guided-practice / guided-practice","1-understand-watch-as-system","historical-case","historical-comparison","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.atlas-restoration-design.tm-elgin-waltham:answer""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.atlas-restoration-design.tm-elgin-waltham""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.atlas-restoration-design","module.encyclopedia.atlas-restoration-design.tm-relojes-pulsera","lesson.encyclopedia.atlas-restoration-design.tm-relojes-pulsera","activity.encyclopedia.atlas-restoration-design.tm-relojes-pulsera","1","Explicar y transferir: Caso oficial TM V: Hamilton, Elgin y Waltham de pulsera","guided-practice / guided-practice","1-understand-watch-as-system","historical-case","historical-comparison","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.atlas-restoration-design.tm-relojes-pulsera:answer""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.atlas-restoration-design.tm-relojes-pulsera""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.atlas-restoration-design","module.encyclopedia.atlas-restoration-design.tm-bulova-10ak","lesson.encyclopedia.atlas-restoration-design.tm-bulova-10ak","activity.encyclopedia.atlas-restoration-design.tm-bulova-10ak","1","Explicar y transferir: Caso oficial TM VI: Bulova 10AK y estanqueidad histórica","guided-practice / guided-practice","1-understand-watch-as-system","historical-case","historical-comparison","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.atlas-restoration-design.tm-bulova-10ak:answer""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.atlas-restoration-design.tm-bulova-10ak""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.atlas-restoration-design","module.encyclopedia.atlas-restoration-design.tm-cronometros-reloj-m1","lesson.encyclopedia.atlas-restoration-design.tm-cronometros-reloj-m1","activity.encyclopedia.atlas-restoration-design.tm-cronometros-reloj-m1","1","Explicar y transferir: Caso oficial TM VII: stopwatches Elgin y Message Center Clock M1","explanation / transfer","1-understand-watch-as-system","historical-case","historical-comparison","[""support:independent"",""worked-example"",""graduated-attempts""]","true","true","false","[""evidence.encyclopedia.atlas-restoration-design.tm-cronometros-reloj-m1:answer""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.atlas-restoration-design.tm-cronometros-reloj-m1""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.advanced-architecture-service","route.advanced.comparative-atlas","module.advanced.atlas-authority","lesson.advanced.atlas-authority","activity.advanced.atlas-authority","1","Leer un movimiento con autoridad y procedencia","comparison / guided-practice","2-understand-mechanical-systems","specialization","visual-anatomy","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.advanced.atlas-authority:answer"",""evidence.advanced.atlas-authority.human-review:human-review""]","false","false","R","R","{""modalities"":[""K"",""V"",""R""],""primaryModality"":""R"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":true,""physicalCompetenceClaim"":false,""reviewerRequired"":true,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.advanced.atlas-authority"",""evidence.advanced.atlas-authority.human-review""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.advanced-architecture-service","route.advanced.comparative-atlas","module.advanced.seconds-layout","lesson.advanced.seconds-layout","activity.advanced.seconds-layout","1","Pequeño segundero, central directo e indirecto","comparison / guided-practice","2-understand-mechanical-systems","specialization","visual-anatomy","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.advanced.seconds-layout:answer"",""evidence.advanced.seconds-layout.human-review:human-review""]","false","false","R","R","{""modalities"":[""K"",""V"",""R""],""primaryModality"":""R"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":true,""physicalCompetenceClaim"":false,""reviewerRequired"":true,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.advanced.seconds-layout"",""evidence.advanced.seconds-layout.human-review""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.advanced-architecture-service","route.advanced.comparative-atlas","module.advanced.winding-systems","lesson.advanced.winding-systems","activity.advanced.winding-systems","1","Inversores, palanca de uñas y carga unidireccional","comparison / guided-practice","2-understand-mechanical-systems","specialization","visual-anatomy","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.advanced.winding-systems:answer"",""evidence.advanced.winding-systems.human-review:human-review""]","false","false","R","R","{""modalities"":[""K"",""V"",""R""],""primaryModality"":""R"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":true,""physicalCompetenceClaim"":false,""reviewerRequired"":true,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.advanced.winding-systems"",""evidence.advanced.winding-systems.human-review""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.advanced-architecture-service","route.advanced.comparative-atlas","module.advanced.construction-trade-study","lesson.advanced.construction-trade-study","activity.advanced.construction-trade-study","1","Puentes, platinas y presupuesto de altura","comparison / guided-practice","2-understand-mechanical-systems","specialization","visual-anatomy","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.advanced.construction-trade-study:answer"",""evidence.advanced.construction-trade-study.human-review:human-review""]","false","false","R","R","{""modalities"":[""K"",""V"",""R""],""primaryModality"":""R"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":true,""physicalCompetenceClaim"":false,""reviewerRequired"":true,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.advanced.construction-trade-study"",""evidence.advanced.construction-trade-study.human-review""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.advanced-architecture-service","route.advanced.service-method","module.advanced.service-baseline","lesson.advanced.service-baseline","activity.advanced.service-baseline","1","Estado inicial, alcance y seguridad","guided-practice / guided-practice","0-prepare-bench-and-control","specialization","bench-procedure","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.advanced.service-baseline:answer"",""evidence.advanced.service-baseline.human-review:human-review""]","false","false","R","R","{""modalities"":[""K"",""V"",""R""],""primaryModality"":""R"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":true,""physicalCompetenceClaim"":false,""reviewerRequired"":true,""measurableAcceptanceCriteria"":[""acceptance.service.traceable"",""acceptance.service.safe-sequence""],""evidenceArtifacts"":[""evidence.advanced.service-baseline"",""evidence.advanced.service-baseline.human-review""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","true"
"wplab.horology.advanced-architecture-service","route.advanced.service-method","module.advanced.service-disassembly","lesson.advanced.service-disassembly","activity.advanced.service-disassembly","1","Desmontar por dependencias, no por memoria","guided-practice / guided-practice","4-work-on-real-calibre","specialization","bench-procedure","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.advanced.service-disassembly:answer"",""evidence.advanced.service-disassembly.human-review:human-review""]","false","false","R","R","{""modalities"":[""K"",""V"",""R""],""primaryModality"":""R"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":true,""physicalCompetenceClaim"":false,""reviewerRequired"":true,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.advanced.service-disassembly"",""evidence.advanced.service-disassembly.human-review""],""classificationMethod"":""curated-override"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","true"
"wplab.horology.advanced-architecture-service","route.advanced.service-method","module.advanced.service-clean-lube","lesson.advanced.service-clean-lube","activity.advanced.service-clean-lube","1","Limpieza y lubricación como decisiones documentadas","guided-practice / guided-practice","2-understand-mechanical-systems","specialization","bench-procedure","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.advanced.service-clean-lube:answer"",""evidence.advanced.service-clean-lube.human-review:human-review""]","false","false","R","R","{""modalities"":[""K"",""V"",""R""],""primaryModality"":""R"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":true,""physicalCompetenceClaim"":false,""reviewerRequired"":true,""measurableAcceptanceCriteria"":[""acceptance.service.visual-condition"",""acceptance.service.report-complete""],""evidenceArtifacts"":[""evidence.advanced.service-clean-lube"",""evidence.advanced.service-clean-lube.human-review""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","true"
"wplab.horology.advanced-architecture-service","route.advanced.service-method","module.advanced.service-assembly","lesson.advanced.service-assembly","activity.advanced.service-assembly","1","Montaje incremental y verificación por capas","guided-practice / guided-practice","2-understand-mechanical-systems","specialization","bench-procedure","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.advanced.service-assembly:answer"",""evidence.advanced.service-assembly.human-review:human-review""]","false","false","R","R","{""modalities"":[""K"",""V"",""R""],""primaryModality"":""R"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":true,""physicalCompetenceClaim"":false,""reviewerRequired"":true,""measurableAcceptanceCriteria"":[""acceptance.service.measured-with-limit"",""acceptance.service.function-verified""],""evidenceArtifacts"":[""evidence.advanced.service-assembly"",""evidence.advanced.service-assembly.human-review""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","true"
"wplab.horology.advanced-architecture-service","route.advanced.service-method","module.advanced.service-diagnosis","lesson.advanced.service-diagnosis","activity.advanced.service-diagnosis","1","Diagnóstico causal e informe defendible","guided-practice / guided-practice","3-observe-measure-diagnose","specialization","diagnosis-case","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.advanced.service-diagnosis:answer"",""evidence.advanced.service-diagnosis.human-review:human-review""]","false","false","R","R","{""modalities"":[""K"",""V"",""R""],""primaryModality"":""R"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":true,""physicalCompetenceClaim"":false,""reviewerRequired"":true,""measurableAcceptanceCriteria"":[""acceptance.service.visual-condition"",""acceptance.service.report-complete""],""evidenceArtifacts"":[""evidence.advanced.service-diagnosis"",""evidence.advanced.service-diagnosis.human-review""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","true"
"wplab.horology.advanced-architecture-service","route.advanced.architectures-complications","module.advanced.escapement-compare","lesson.advanced.escapement-compare","activity.advanced.escapement-compare","1","Escapes: funciones comunes y geometrías no transferibles","comparison / guided-practice","2-understand-mechanical-systems","core","mechanism-explanation","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.advanced.escapement-compare:answer"",""evidence.advanced.escapement-compare.human-review:human-review""]","false","false","R","R","{""modalities"":[""K"",""V"",""R""],""primaryModality"":""R"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":true,""physicalCompetenceClaim"":false,""reviewerRequired"":true,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.advanced.escapement-compare"",""evidence.advanced.escapement-compare.human-review""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.advanced-architecture-service","route.advanced.architectures-complications","module.advanced.ultra-thin","lesson.advanced.ultra-thin","activity.advanced.ultra-thin","1","Arquitectura extraplana y presupuesto axial","comparison / guided-practice","2-understand-mechanical-systems","core","mechanism-explanation","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.advanced.ultra-thin:answer"",""evidence.advanced.ultra-thin.human-review:human-review""]","false","false","R","R","{""modalities"":[""K"",""V"",""R""],""primaryModality"":""R"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":true,""physicalCompetenceClaim"":false,""reviewerRequired"":true,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.advanced.ultra-thin"",""evidence.advanced.ultra-thin.human-review""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.advanced-architecture-service","route.advanced.architectures-complications","module.advanced.calendars","lesson.advanced.calendars","activity.advanced.calendars","1","Calendarios como acumulación, salto, retención y corrección","comparison / guided-practice","2-understand-mechanical-systems","specialization","mechanism-explanation","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.advanced.calendars:answer"",""evidence.advanced.calendars.human-review:human-review""]","false","false","R","R","{""modalities"":[""K"",""V"",""R""],""primaryModality"":""R"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":true,""physicalCompetenceClaim"":false,""reviewerRequired"":true,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.advanced.calendars"",""evidence.advanced.calendars.human-review""],""classificationMethod"":""curated-override"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.advanced-architecture-service","route.advanced.architectures-complications","module.advanced.chronograph-control","lesson.advanced.chronograph-control","activity.advanced.chronograph-control","1","Control de cronógrafo: levas y rueda de pilares","comparison / guided-practice","2-understand-mechanical-systems","specialization","visual-anatomy","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.advanced.chronograph-control:answer"",""evidence.advanced.chronograph-control.human-review:human-review""]","false","false","R","R","{""modalities"":[""K"",""V"",""R""],""primaryModality"":""R"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":true,""physicalCompetenceClaim"":false,""reviewerRequired"":true,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.advanced.chronograph-control"",""evidence.advanced.chronograph-control.human-review""],""classificationMethod"":""curated-override"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
